Print_Date,Emancipation_Date_Start,Site,Emancipation_Date_End,Breed,Species_,SpayNeutered,Stage_,Photo,Location_,Sort_By,Intake_Date_From,Review_Date_From,Intake_Date_To,Review_Date_To,Pre_Altered,Show_Photo,Video
"Wednesday, July 30, 2025",All,All,All,All,All,All,All,0,All,SubLocation - Alphabetical,All,All,All,All,N,No,All

Location_1,AVG_LOS,Distinct_Animals,AnimalNumber,AnimalName,AnimalType,PrimaryBreed,Age,Color,Declawed,PreAltered,IntakeType,Sex,Stage,Location,ARN,ChipNumber,Species,SecondaryBreed,DateOfBirth,ColorPattern,EmancipationDate,SpayedNeutered,IntakeDateTime,LOSInDays,StageChangeReason,SubLocation,AnimalWeight,Danger,DangerType,NumberOfPictures,Videos,HoldReason,HorForName,HoldStartDate,HoldPlacedBy,Total_Animals
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955676,AMELIA,Other,GUINEA PIG,N/A,Red/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",#27,,Rodent,,,Tricolor/,,Y,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,1.60 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955689,G Pig 29,Other,GUINEA PIG,N/A,White/Brown,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,,,Tricolor/,,Y,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,1.30 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955704,G Pig 32,Other,GUINEA PIG,N/A,White/Black,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,3.00 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955712,G Pig 34,Other,GUINEA PIG,N/A,White/Black,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,5.00 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955716,G Pig 35,Other,GUINEA PIG,N/A,White/Red,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,2.50 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955731,G Pig 39,Other,GUINEA PIG,N/A,Chocolate/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,,,Y,7/22/2025 11:25 AM,8.10,,Multi Animal Holding,1.80 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955497,Guinea Pig 3,Other,GUINEA PIG,N/A,White/Black,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 1,13.00 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955569,G Pig 8,Other,GUINEA PIG,N/A,White/Grey,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Point/,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 1,1.20 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955571,G Pig 9,Other,GUINEA PIG,N/A,Black/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 1,13.00 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955616,G Pig 16,Other,GUINEA PIG,N/A,Brown/Red,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 1,13.00 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955662,G Pig 24,Other,GUINEA PIG,N/A,Brown/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 1,1.20 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955507,G Pig 5,Other,GUINEA PIG,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 2,11.00 ounce,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955559,G Pig 6,Other,GUINEA PIG,N/A,White/Black,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 2,1.60 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955576,G Pig 11,Other,GUINEA PIG,N/A,Black/,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,,,Y,7/22/2025 11:25 AM,8.10,,Rabbitat 2,1.70 pound,No,,0,No,,,,,279
"  Multi-Animal Holding, Room 229",Avg. LOS: 8,16,A0058955669,G Pig 25,Other,GUINEA PIG,N/A,Brown/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,"Multi-Animal Holding, Room 229",,,Rodent,GUINEA PIG,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Rabbitat 2,1.10 pound,No,,0,No,,,,,279
  Receiving,Avg. LOS: 0,4,A0058997267,LITTLE BIT,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",1y 2d,Grey/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,U,Evaluate,Receiving,,,Dog,Mix,7/28/2024 12:00:00 AM,,,N,7/30/2025 10:37 AM,0.20,,Receiving,,No,,0,No,,,,,279
  Receiving,Avg. LOS: 0,4,A0058997270,FALCOR,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",1y 2d,Grey/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,U,Evaluate,Receiving,,,Dog,Mix,7/28/2024 12:00:00 AM,,,N,7/30/2025 10:37 AM,0.20,,Receiving,,No,,0,No,,,,,279
  Receiving,Avg. LOS: 0,4,A0059010853,,Cat,Domestic Shorthair,1m 5d,Black/,N,N,Stray/No Hold,M,Hold - Doc,Receiving,,,Cat,Mix,6/25/2025 12:00:00 AM,,,N,7/30/2025 12:53 PM,0.10,cuterebra wound,Receiving,,No,,0,No,,,,,279
  Receiving,Avg. LOS: 0,4,A0059011832,Oreo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Evaluate,Receiving,,,Dog,Mix,,,,N,7/30/2025 2:11 PM,0.00,,Receiving,,No,,0,No,,,,,279
  Released,Avg. LOS: 50,1,A0058668403,Nubby,Cat,Domestic Longhair,5y 1m 21d,Black/White,N,N,Owner/Guardian Surrender/DOA DOA,F,Unavailable,Released,,,Cat,Mix,6/9/2020 12:00:00 AM,Tabby/,,N,6/10/2025 2:45 PM,50.00,,,,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955735,G Pig 40,Other,GUINEA PIG,N/A,Red/Chocolate,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Countertop Cage 1,11.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955743,G Pig 41,Other,GUINEA PIG,N/A,Black/Red,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Countertop Cage 1,13.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955750,G Pig 43,Other,GUINEA PIG,N/A,White/Chocolate,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Countertop Cage 1,8.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955758,G Pig 44,Other,GUINEA PIG,N/A,Brown/Red/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Countertop Cage 1,11.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955620,G Pig 17,Other,GUINEA PIG,N/A,Brown/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Mammal 1,10.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955639,G Pig 20,Other,GUINEA PIG,N/A,Brown/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,,,,,N,7/22/2025 11:25 AM,8.10,,Mammal 1,7.50 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955573,G Pig 10,Other,GUINEA PIG,N/A,White/Brown,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Mammal 2,8.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955624,G Pig 18,Other,GUINEA PIG,N/A,Brown/White/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Mammal 2,9.50 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955631,G Pig 19,Other,GUINEA PIG,N/A,Red/Brown/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Mammal 2,9.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955646,G Pig 21,Other,GUINEA PIG,N/A,Tan/Brown/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Mammal 2,7.50 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955553,G Pig 4,Other,GUINEA PIG,N/A,Black/,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,,,,,N,7/22/2025 11:25 AM,8.10,,Mammal 3,310.00 gram,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955603,G Pig 13,Other,GUINEA PIG,N/A,Brown/Tan/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,,,Agouti/,,N,7/22/2025 11:25 AM,8.10,,Mammal 3,11.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955608,G Pig 14,Other,GUINEA PIG,N/A,Black/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Mammal 3,7.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955657,G Pig 23,Other,GUINEA PIG,N/A,Red/Black,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Mammal 4,8.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955683,G Pig 28,Other,GUINEA PIG,N/A,Black/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Mammal 4,8.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955696,G Pig 30,Other,GUINEA PIG,N/A,Red/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,,,N,7/22/2025 11:25 AM,8.10,,Mammal 4,10.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955721,G Pig 36,Other,GUINEA PIG,N/A,Tan/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Hold - Doc,Small Animals & Exotics,,,Rodent,GUINEA PIG,,Tricolor/,,N,7/22/2025 11:25 AM,8.10,,Mammal 4,8.00 ounce,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955875,Hamster 13,Other,HAMSTER,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,HAMSTER,,,,N,7/22/2025 11:25 AM,8.10,,Small Animal 2,92.00 gram,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955879,Hamster 14,Other,HAMSTER,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,HAMSTER,,,,N,7/22/2025 11:25 AM,8.10,,Small Animal 3,145.00 gram,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955803,Hamster 4,Other,HAMSTER,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,HAMSTER,,,,N,7/22/2025 11:25 AM,8.10,,Small Animal 4,86.00 gram,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955810,Hamster 5,Other,HAMSTER,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,HAMSTER,,,,N,7/22/2025 11:25 AM,8.10,,Small Animal 5,79.00 gram,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955858,Hamster 9,Other,HAMSTER,N/A,Brown/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,HAMSTER,,,,N,7/22/2025 11:25 AM,8.10,,Small Animal 6,167.00 gram,No,,0,No,,,,,279
  Small Animals & Exotics,Avg. LOS: 8,23,A0058955824,Hamster 6,Other,HAMSTER,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Hold - Doc,Small Animals & Exotics,,,Rodent,HAMSTER,,,,N,7/22/2025 11:25 AM,8.10,,Small Animal 7,94.00 gram,No,,0,No,,,,,279

