textbox22,textbox8,textbox17,textbox12,textbox13,textbox11,textbox14,textbox10,textbox15,textbox9,textbox16,textbox73,Textbox76
"Tuesday, September 2, 2025",8/1/2025 12:00 AM,All,8/31/2025 11:59 PM,All,All,All,No,All,All,All,All,All

textbox28,textbox40,textbox52,textbox71,textbox27,Symptom_DignosisFlag,ExamID,Name,PrimaryBreed,textbox37,Location,ARN,Condition,textbox54,Species,textbox57,Sex,SubLocation,textbox70,textbox72
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059067103,D,83481170,Sushi,Domestic Shorthair,2mos,Cat Isolation 232,Vapor,Panleukopenia exposure,8/11/2025 2:09 PM,Cat,Kitten,F,Cage 4,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059067112,D,83481172,Velcro,Domestic Shorthair,6mos,Cat Isolation 232,,Panleukopenia exposure,8/11/2025 2:09 PM,Cat,Cat,F,Cage 5,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059067121,D,83481168,Vodka,Domestic Shorthair,6mos,Cat Isolation 235,,Panleukopenia exposure,8/11/2025 2:09 PM,Cat,Cat,F,Cage 8,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059068106,D,83481173,Bobby,Domestic Shorthair,2yrs,Cat Isolation 232,VROOM,Panleukopenia exposure,8/11/2025 2:09 PM,Cat,Cat,M,Cage 6,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059270092,D,83801613,,Domestic Shorthair,0mos,Receiving,,Panleukopenia exposure,8/30/2025 1:14 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059270095,D,83801614,,Domestic Shorthair,0mos,Receiving,,Panleukopenia exposure,8/30/2025 1:14 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059270103,D,83801615,,Domestic Shorthair,0mos,Receiving,,Panleukopenia exposure,8/30/2025 1:14 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Panleukopenia exposure,Condition Total: 25,Unique Animals: 25,,A0059270109,D,83801616,,Domestic Shorthair,0mos,Receiving,,Panleukopenia exposure,8/30/2025 1:14 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Paralysis,Condition Total: 1,Unique Animals: 1,,A0059115967,D,83556625,,Domestic Shorthair,,Receiving,,Paralysis,8/15/2025 11:35 AM,Cat,Cat – NO DOB,U,Receiving,Condition Total: 528,Unique Animals: 277
Parvo,Condition Total: 1,Unique Animals: 1,,A0059074079,D,83710164,Moonlight,Domestic Shorthair,1mos,Released,,Parvo,8/25/2025 1:18 PM,Cat,Kitten,M,,Condition Total: 528,Unique Animals: 277
Polydactyl,Condition Total: 1,Unique Animals: 1,,A0059084957,D,83480275,Soleil,Domestic Shorthair,4yrs,Receiving,,Polydactyl,8/11/2025 1:41 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Pregnant,Condition Total: 3,Unique Animals: 3,,A0058955569,D,83487974,PATRICIA,GUINEA PIG,,"Multi-Animal Holding, Room 229",G Pig 8,Pregnant,8/11/2025 5:47 PM,Rodent,Other,F,Rabbitat 1,Condition Total: 528,Unique Animals: 277
Pregnant,Condition Total: 3,Unique Animals: 3,,A0058955662,D,83487975,JETT,GUINEA PIG,,"Multi-Animal Holding, Room 229",,Pregnant,8/11/2025 5:47 PM,Rodent,Other,F,Rabbitat 1,Condition Total: 528,Unique Animals: 277
Pregnant,Condition Total: 3,Unique Animals: 3,,A0058955747,D,83488011,G Pig 42,GUINEA PIG,,"Ash & Zak, Office #152",,Pregnant,8/11/2025 5:51 PM,Rodent,Other,F,"Ash & Zak, #152",Condition Total: 528,Unique Animals: 277
Prolapsed Vagina,Condition Total: 1,Unique Animals: 1,,A0059269486,D,83799311,,Domestic Shorthair,1yrs,Receiving,,Prolapsed Vagina,8/30/2025 10:50 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Pyoderma,Condition Total: 1,Unique Animals: 1,,A0056174456,D,83477533,TIGOR,"Mixed Breed, Large (over 44 lbs fully grown)",2yrs,Dog Holding E,,Pyoderma,8/11/2025 12:11 PM,Dog,Dog,M,10,Condition Total: 528,Unique Animals: 277
Respiratory Distress,Condition Total: 1,Unique Animals: 1,,A0059024937,D,83354403,,Domestic Longhair,1mos,Cat Treatment,,Respiratory Distress,8/3/2025 3:04 PM,Cat,Kitten,F,E,Condition Total: 528,Unique Animals: 277
Roundworms,Condition Total: 4,Unique Animals: 4,,A0058940364,D,83663504,SUNNY,Domestic Shorthair,3mos,Foster Home,,Roundworms,8/21/2025 4:56 PM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Roundworms,Condition Total: 4,Unique Animals: 4,,A0058965103,D,83323368,TINK,Domestic Longhair,4mos,Cat Adoption Room H,,Roundworms,8/1/2025 10:08 AM,Cat,Kitten,M,01,Condition Total: 528,Unique Animals: 277
Roundworms,Condition Total: 4,Unique Animals: 4,,A0058965108,D,83324499,Corni Chon,Domestic Longhair,4mos,Cat Adoption Room H,aka Fawn,Roundworms,8/1/2025 10:08 AM,Cat,Kitten,M,01,Condition Total: 528,Unique Animals: 277
Roundworms,Condition Total: 4,Unique Animals: 4,,A0059046741,D,83380050,SHERBERT,Domestic Shorthair,10mos,Receiving,,Roundworms,8/5/2025 11:58 AM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Seizures,Condition Total: 1,Unique Animals: 1,,A0059069860,D,83467296,LACEY,Domestic Shorthair,1mos,Cat Treatment,,Seizures,8/10/2025 12:35 PM,Cat,Kitten,F,05 - B,Condition Total: 528,Unique Animals: 277
Skin,Condition Total: 6,Unique Animals: 6,,A0057254477,S,83479740,GREY,Domestic Shorthair,4yrs,Receiving,,Skin,8/11/2025 1:16 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Skin,Condition Total: 6,Unique Animals: 6,,A0059029705,S,83336866,RILEY,"Mixed Breed, Small (under 24 lbs fully grown)",3yrs,Receiving,RICE CAKE,Skin,8/1/2025 5:20 PM,Dog,Dog,F,Receiving,Condition Total: 528,Unique Animals: 277
Skin,Condition Total: 6,Unique Animals: 6,,A0059038865,S,83479936,Twinkle,Domestic Shorthair,2yrs,Receiving,,Skin,8/11/2025 1:16 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Skin,Condition Total: 6,Unique Animals: 6,,A0059038873,S,83479492,PEBBLES,Domestic Longhair,1yrs,Receiving,,Skin,8/11/2025 1:16 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Skin,Condition Total: 6,Unique Animals: 6,,A0059226469,S,83700319,Blu,"Mixed Breed, Large (over 44 lbs fully grown)",7mos,Receiving,,Skin,8/24/2025 1:41 PM,Dog,Dog,M,Receiving,Condition Total: 528,Unique Animals: 277
Skin,Condition Total: 6,Unique Animals: 6,,A0059265226,S,83812420,Daryl,"Mixed Breed, Large (over 44 lbs fully grown)",4yrs,Dog Adoptions A,Darrell,Skin,8/31/2025 3:00 PM,Dog,Dog,M,07,Condition Total: 528,Unique Animals: 277
Sneezing,Condition Total: 2,Unique Animals: 2,,A0058694280,S,83611916,NEWT,Domestic Shorthair,3mos,Receiving,,Sneezing,8/19/2025 11:58 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Sneezing,Condition Total: 2,Unique Animals: 2,,A0059270843,S,83803323,OZZY,Domestic Shorthair,3mos,Receiving,,Sneezing,8/30/2025 2:54 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Swelling,Condition Total: 1,Unique Animals: 1,,A0059202770,S,83631167,ADIRA,Domestic Shorthair,2yrs,ICU,,Swelling,8/20/2025 11:10 AM,Cat,Cat,F,02 - A,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058796649,D,83526339,Waffles,Domestic Shorthair,3mos,Cat Isolation 231,,Tapeworms,8/13/2025 3:16 PM,Cat,Kitten,M,Cage 7,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058796654,D,83526287,Sausage,Domestic Shorthair,3mos,Cat Isolation 231,,Tapeworms,8/13/2025 3:16 PM,Cat,Kitten,M,Cage 7,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058796660,D,83526316,Eggs,Domestic Shorthair,3mos,Cat Isolation 231,,Tapeworms,8/13/2025 3:16 PM,Cat,Kitten,M,Cage 7,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058796665,D,83526139,Toast,Domestic Shorthair,3mos,Cat Isolation 231,,Tapeworms,8/13/2025 3:16 PM,Cat,Kitten,M,Cage 7,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058896393,D,83803388,,Domestic Shorthair,1mos,Foster Home,,Tapeworms,8/30/2025 2:56 PM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058940364,D,83663504,SUNNY,Domestic Shorthair,3mos,Foster Home,,Tapeworms,8/21/2025 4:56 PM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058943759,D,83325788,DYLAN,Domestic Shorthair,2mos,Foster Home,,Tapeworms,8/1/2025 11:43 AM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058943760,D,83325695,MARCUS,Domestic Shorthair,2mos,Foster Home,,Tapeworms,8/1/2025 11:43 AM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058943762,D,83325742,SOPHIA,Domestic Shorthair,2mos,Foster Home,,Tapeworms,8/1/2025 11:43 AM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058996526,D,83364543,Geraldine,Domestic Shorthair,3mos,Foster Home,,Tapeworms,8/4/2025 1:35 PM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058996529,D,83364576,DJ,Domestic Shorthair,3mos,Foster Home,,Tapeworms,8/4/2025 1:38 PM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058996530,D,83486693,,Domestic Shorthair,3mos,Foster Home,,Tapeworms,8/11/2025 4:44 PM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058996532,D,83486553,,Domestic Shorthair,3mos,Foster Home,,Tapeworms,8/11/2025 4:44 PM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0058999734,D,83547555,Sky,"Mixed Breed, Large (over 44 lbs fully grown)",3mos,Foster Home,,Tapeworms,8/14/2025 4:35 PM,Dog,Puppy,M,Foster Home,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059012299,D,83590436,MISTY,Domestic Shorthair,3mos,Receiving,ABIGAIL,Tapeworms,8/18/2025 9:04 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059046741,D,83380050,SHERBERT,Domestic Shorthair,10mos,Receiving,,Tapeworms,8/5/2025 11:58 AM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059078408,D,83803090,SONNET,Domestic Shorthair,2yrs,Receiving,,Tapeworms,8/30/2025 2:40 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059078427,D,83803652,,Domestic Shorthair,1mos,Receiving,,Tapeworms,8/30/2025 2:56 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059078447,D,83804159,,Domestic Shorthair,1mos,Receiving,,Tapeworms,8/30/2025 2:56 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059078458,D,83804197,,Domestic Shorthair,1mos,Receiving,,Tapeworms,8/30/2025 2:56 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Tapeworms,Condition Total: 21,Unique Animals: 21,,A0059078469,D,83804227,,Domestic Shorthair,1mos,Receiving,,Tapeworms,8/30/2025 2:56 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Tartar,Condition Total: 1,Unique Animals: 1,,A0059063166,D,83450884,WOMBA,Domestic Shorthair,8yrs,Receiving,,Tartar,8/8/2025 4:45 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0034301390,S,83633464,GIBBS,Bichon Frise,9yrs,Dog Holding F,$300,Teeth,8/20/2025 11:45 AM,Dog,Dog,M,04,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0046669491,S,83692927,PANDA,Domestic Shorthair,5yrs,Receiving,8,Teeth,8/23/2025 3:18 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0058997270,S,83591016,Fallon,"Mixed Breed, Large (over 44 lbs fully grown)",2yrs,Dog Holding E,FALCOR,Teeth,8/18/2025 9:35 AM,Dog,Dog,F,09,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059031437,S,83341386,WEDNESDAY,Domestic Shorthair,10yrs,Receiving,WEDNESDAY,Teeth,8/2/2025 9:42 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059038375,S,83358474,GOLDILOCKS,Domestic Shorthair,5yrs,Cat Isolation 231,GOLDILOCKS,Teeth,8/4/2025 9:16 AM,Cat,Cat,F,Cage 1,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059048691,S,83709466,Lucy,"Mixed Breed, Small (under 24 lbs fully grown)",2yrs,Dog Holding F,,Teeth,8/25/2025 12:52 PM,Dog,Dog,F,05,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059079050,S,83461392,HERB,Domestic Shorthair,4yrs,Receiving,HERB,Teeth,8/9/2025 3:15 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059206316,S,83640089,,Domestic Shorthair,4yrs,Receiving,,Teeth,8/20/2025 3:35 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059226093,S,83691906,Reddington,Domestic Shorthair,2yrs,Cat Isolation 231,,Teeth,8/23/2025 2:28 PM,Cat,Cat,M,Cage 8,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059241255,S,83744408,MUM,Domestic Shorthair,6yrs,Receiving,,Teeth,8/27/2025 11:00 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Teeth,Condition Total: 11,Unique Animals: 11,,A0059269275,S,83800657,,Domestic Shorthair,5mos,Receiving,,Teeth,8/30/2025 12:22 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Temperature-high,Condition Total: 1,Unique Animals: 1,,A0059016877,S,83361326,Nancy,Domestic Longhair,2yrs,Cat Treatment,Oreo,Temperature-high,8/3/2025 11:31 AM,Cat,Cat,F,06 - B,Condition Total: 528,Unique Animals: 277
Temperature-low,Condition Total: 2,Unique Animals: 2,,A0059246556,S,83745749,,Domestic Longhair,8mos,Receiving,,Temperature-low,8/27/2025 12:18 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Temperature-low,Condition Total: 2,Unique Animals: 2,,A0059249208,S,83747787,SPICE CAT,Domestic Shorthair,1mos,Receiving,,Temperature-low,8/27/2025 1:25 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0056168108,S,83810877,SNOOPY,"Terrier, American Pit Bull",2yrs,Dog Holding F,,Thin,8/31/2025 1:08 PM,Dog,Dog,M,06,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059011330,S,83476733,,Domestic Shorthair,1mos,Foster Home,,Thin,8/11/2025 11:39 AM,Cat,Kitten,M,Foster Home,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059018957,S,83325083,Kody,"Spaniel, English Springer",3yrs,Dog Holding F,Odie/Jerry,Thin,8/1/2025 11:21 AM,Dog,Dog,M,05,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059032150,S,83344231,LORETTA,Domestic Shorthair,2yrs,Receiving,,Thin,8/2/2025 1:11 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059033751,S,83347718,KIERNAN,Domestic Shorthair,2mos,Receiving,,Thin,8/2/2025 4:26 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059046340,S,83386450,COSMO,Domestic Shorthair,2mos,Receiving,,Thin,8/5/2025 2:44 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059084965,S,83480792,Bellatrix,Domestic Shorthair,2mos,Receiving,,Thin,8/11/2025 2:00 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059084971,S,83481021,Capella,Domestic Shorthair,2mos,Receiving,,Thin,8/11/2025 2:06 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059084981,S,83480574,Arcturus,Domestic Shorthair,2mos,Receiving,,Thin,8/11/2025 1:52 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059085383,S,83479911,Cadi,Domestic Shorthair,1mos,Receiving,,Thin,8/11/2025 1:29 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059202770,S,83631167,ADIRA,Domestic Shorthair,2yrs,ICU,,Thin,8/20/2025 11:10 AM,Cat,Cat,F,02 - A,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059222757,S,83686913,,Domestic Longhair,1mos,,,Thin,8/22/2025 9:03 AM,Cat,Kitten,M,,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059222758,S,83687272,,Domestic Shorthair,1mos,,,Thin,8/22/2025 10:07 AM,Cat,Kitten,M,,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059226495,S,83692534,ARTEMIS,Domestic Longhair,1mos,Receiving,,Thin,8/23/2025 2:53 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059226658,S,83704678,,Domestic Shorthair,1mos,Receiving,,Thin,8/25/2025 9:10 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059226715,S,83704710,,Domestic Shorthair,1mos,Receiving,,Thin,8/25/2025 9:10 AM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059226718,S,83704729,,Domestic Shorthair,1mos,Receiving,,Thin,8/25/2025 9:10 AM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059235560,S,83714016,GARRISON,Domestic Longhair,2mos,Cat Treatment,,Thin,8/25/2025 3:08 PM,Cat,Kitten,M,03 - A,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059249208,S,83748919,SPICE CAT,Domestic Shorthair,1mos,Cat Treatment,,Thin,8/27/2025 1:57 PM,Cat,Kitten,M,E,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059255215,S,83781242,STRUDEL,Domestic Shorthair,3mos,Receiving,,Thin,8/29/2025 9:20 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059264705,S,83789152,Georgia,"Gecko, Crested",,Receiving,,Thin,8/29/2025 2:24 PM,Reptile/Amphibian,Other,F,Receiving,Condition Total: 528,Unique Animals: 277
Thin,Condition Total: 22,Unique Animals: 22,,A0059269648,S,83799871,,Domestic Shorthair,1yrs,Receiving,AMBROSE,Thin,8/30/2025 11:37 AM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
Underbite/Overbite,Condition Total: 1,Unique Animals: 1,,A0059048691,S,83709466,Lucy,"Mixed Breed, Small (under 24 lbs fully grown)",2yrs,Dog Holding F,,Underbite/Overbite,8/25/2025 12:52 PM,Dog,Dog,F,05,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0058872867,D,83600966,Kiki,Domestic Shorthair,1mos,Foster Home,,URI,8/18/2025 3:41 PM,Cat,Kitten,F,Foster Home,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059024937,D,83323935,,Domestic Longhair,1mos,Receiving,,URI,8/1/2025 10:30 AM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059041268,D,83368061,Daryll,Domestic Shorthair,2mos,Receiving,,URI,8/4/2025 3:11 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059046340,D,83386450,COSMO,Domestic Shorthair,2mos,Receiving,,URI,8/5/2025 2:44 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067070,D,83434326,Viola,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067074,D,83434587,Vanilla,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067078,D,83440411,VOYAGER,Domestic Shorthair,3mos,Receiving,,URI,8/7/2025 7:00 PM,Cat,Kitten,M,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067081,D,83438586,VIXEN,Domestic Shorthair,1mos,Receiving,,URI,8/7/2025 7:00 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067084,D,83433722,Valley,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067086,D,83433909,Vibrant,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067089,D,83434037,Vortex,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067091,D,83434188,Vibe,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067095,D,83434463,Volcano,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067099,D,83433279,Violin,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067103,D,83433138,Sushi,Domestic Shorthair,2mos,Receiving,Vapor,URI,8/7/2025 5:23 PM,Cat,Kitten,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067112,D,83432891,Velcro,Domestic Shorthair,6mos,Cat Isolation 234,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Cage 2,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059067121,D,83433475,Vodka,Domestic Shorthair,6mos,Receiving,,URI,8/7/2025 5:23 PM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
URI,Condition Total: 18,Unique Animals: 18,,A0059068106,D,83434728,Bobby,Domestic Shorthair,2yrs,Cat Isolation 234,VROOM,URI,8/7/2025 5:23 PM,Cat,Cat,M,Cage 3,Condition Total: 528,Unique Animals: 277
Urinary Issue,Condition Total: 1,Unique Animals: 1,,A0059241255,S,83744408,MUM,Domestic Shorthair,6yrs,Receiving,,Urinary Issue,8/27/2025 11:00 AM,Cat,Cat,F,Receiving,Condition Total: 528,Unique Animals: 277
UTI,Condition Total: 1,Unique Animals: 1,,A0058981727,D,83358493,Raven,"Mixed Breed, Medium (up to 44 lbs fully grown)",3mos,Dog Holding F,BERNADETTE,UTI,8/4/2025 1:06 PM,Dog,Puppy,F,02,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0058864061,S,83530129,BiscuIt,"Mixed Breed, Medium (up to 44 lbs fully grown)",1mos,Foster Home,Bagel,Vomiting,8/13/2025 6:27 PM,Dog,Puppy,F,Foster Home,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0058864064,S,83530207,Peanut,"Mixed Breed, Medium (up to 44 lbs fully grown)",1mos,Foster Home,,Vomiting,8/13/2025 6:27 PM,Dog,Puppy,F,Foster Home,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0058950190,S,83487332,Charlie,Domestic Shorthair,3yrs,Cat Adoption Room G,,Vomiting,8/11/2025 5:15 PM,Cat,Cat,M,06,Condition Total: 528,Unique Animals: 277
Vomiting,Condition Total: 14,Unique Animals: 13,,A0059046741,S,83380050,SHERBERT,Domestic Shorthair,10mos,Receiving,,Vomiting,8/5/2025 11:58 AM,Cat,Cat,M,Receiving,Condition Total: 528,Unique Animals: 277
